NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	81.400	6894	1282	0	259455	266348	6895	2	0.000E+00	3842
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	57.100	7068	3032	0	266349	259282	1	7068	0.000E+00	2573
NC_085131.1_10116925_10552554	cds3_Bombyx_Mori_cds-NP_001106733.1_len4608	81.700	4260	779	0	268521	272780	4260	1	0.000E+00	2383
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	51.000	6210	2848	0	268524	274337	6256	47	0.000E+00	1963
NC_085131.1_10116925_10552554	cds3_Bombyx_Mori_cds-NP_001106733.1_len4608	56.200	4605	2017	0	272778	268174	3	4607	0.000E+00	1644
NC_085131.1_10116925_10552554	cds3_Bombyx_Mori_cds-NP_001106733.1_len4608	42.700	6390	2439	0	260628	267017	4257	1	0.000E+00	1592
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	100.000	1809	0	0	261436	259628	4914	6722	0.000E+00	1424
NC_085131.1_10116925_10552554	cds2_Bombyx_Mori_cds-NP_001106733.1_len2494	100.000	1617	0	0	274933	273317	402	2018	0.000E+00	1289
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	100.000	1581	0	0	265252	263672	1098	2678	0.000E+00	1250
NC_085131.1_10116925_10552554	cds2_Bombyx_Mori_cds-NP_001106733.1_len2494	83.500	2094	345	0	272841	274934	2494	401	0.000E+00	1202
NC_085131.1_10116925_10552554	cds3_Bombyx_Mori_cds-NP_001106733.1_len4608	100.000	1173	0	0	271564	270392	1217	2389	8.549E-310	930
NC_085131.1_10116925_10552554	cds3_Bombyx_Mori_cds-NP_001106733.1_len4608	100.000	1179	0	0	272779	271601	2	1180	6.626E-305	926
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	74.900	1806	406	0	273220	271601	4917	6722	6.099E-301	915
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	79.700	1677	321	0	273277	271601	1098	2678	2.148E-300	913
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	100.000	1140	0	0	263635	262496	2715	3854	1.594E-298	897
NC_085131.1_10116925_10552554	cds2_Bombyx_Mori_cds-NP_001106733.1_len2494	60.700	2493	979	0	275334	272842	1	2493	1.020E-287	981
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	69.200	1809	487	0	265252	263672	4914	6722	1.103E-273	834
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	100.000	1035	0	0	266323	265289	27	1061	2.037E-272	820
NC_085131.1_10116925_10552554	cds4_Bombyx_Mori_cds-NP_001106733.1_len1549	84.200	1548	244	0	266361	267908	1548	1	4.980E-266	899
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	67.100	1809	520	0	261436	259628	1098	2678	1.043E-261	804
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	69.400	1731	529	0	259613	261343	6737	5007	1.617E-261	802
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	100.000	987	0	0	262459	261473	3891	4877	1.198E-258	779
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	72.900	1581	318	0	271564	270392	1098	2678	3.802E-256	776
NC_085131.1_10116925_10552554	cds3_Bombyx_Mori_cds-NP_001106733.1_len4608	72.700	1581	320	0	265252	263672	1217	2389	1.220E-252	773
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	70.500	1614	476	0	263666	265279	2684	1071	2.487E-248	762
NC_085131.1_10116925_10552554	cds6_Bombyx_Mori_cds-NP_001106733.1_len7071	68.400	1554	359	0	263632	262496	5169	6722	1.068E-232	707
